"Day";"Month";"plot";"subplot";"Group";"vis";"Plant";"individuals";"seed";"fruit";"visits";"flowers";"x_coor2";"y_coor2";"neigh_inter.plot";"neigh_intra.plot";"neigh_intra.3m";"neigh_inter.3m";"neigh_inter.1m";"neigh_intra.1m";"neigh_inter.7.5";"neigh_intra.7.5";"flowers2";"visits.flower";"seed.indv"
30;4;8;"B2";NA;NA;"CETE";NA;NA;NA;NA;0;274;270;7000;700;62;1571;219;5;0;0;0;NA;NA
30;4;8;"C3";NA;NA;"CETE";NA;NA;NA;NA;0;275,5;271,5;7000;700;143;1490;121;7;1;0;0;NA;NA
30;4;8;"C5";NA;NA;"CETE";NA;NA;NA;NA;10;275,5;274,5;7000;700;213;1478;201;28;1;1;10;NA;NA
30;4;8;"D5";NA;NA;"CETE";NA;NA;NA;NA;5;277;274,5;7000;700;309;1443;254;39;3;0;5;NA;NA
30;4;8;"D3";NA;NA;"CETE";NA;NA;NA;NA;20;277;271,5;7000;700;176;1369;171;44;3;6;20;NA;NA
30;4;8;"D2";NA;NA;"CETE";NA;NA;NA;NA;0;277;270;7000;700;132;1674;178;7;3;0;0;NA;NA
30;4;8;"E2";NA;NA;"CETE";NA;NA;NA;NA;0;278,5;270;7000;700;107;1545;157;15;9;1;0;NA;NA
30;4;8;"E3";NA;NA;"CETE";NA;NA;NA;NA;0;278,5;271,5;7000;700;164;1100;207;26;7;0;0;NA;NA
30;4;8;"E4";NA;NA;"CETE";NA;NA;NA;NA;20;278,5;273;7000;700;199;1326;149;57;6;0;20;NA;NA
30;4;8;"E5";NA;NA;"CETE";NA;NA;NA;NA;0;278,5;274,5;7000;700;310;1316;195;24;5;0;0;NA;NA
30;4;9;"B2";NA;NA;"CETE";NA;NA;NA;NA;0;314;286;2627;153;15;484;52;4;1;0;0;NA;NA
30;4;9;"B3";NA;NA;"CETE";NA;NA;NA;NA;0;314;287,5;2627;153;16;496;52;6;1;2;0;NA;NA
30;4;9;"B4";NA;NA;"CETE";NA;NA;NA;NA;0;314;289;2627;153;21;515;73;2;1;0;0;NA;NA
30;4;9;"B5";NA;NA;"CETE";NA;NA;NA;NA;0;314;290,5;2627;153;30;546;84;0;4;2;0;NA;NA
30;4;9;"C2";NA;NA;"CETE";NA;NA;NA;NA;0;315,5;286;2627;153;38;509;70;3;1;0;0;NA;NA
30;4;9;"D5";NA;NA;"CETE";NA;NA;NA;NA;0;317;290,5;2627;153;27;589;78;6;1;1;0;NA;NA
30;4;9;"D4";NA;NA;"CETE";NA;NA;NA;NA;0;317;289;2627;153;43;576;57;0;2;1;0;NA;NA
30;4;9;"D3";NA;NA;"CETE";NA;NA;NA;NA;0;317;287,5;2627;153;34;560;70;12;3;3;0;NA;NA
30;4;9;"D2";NA;NA;"CETE";NA;NA;NA;NA;0;317;286;2627;153;40;619;61;11;0;2;0;NA;NA
30;4;9;"E3";NA;NA;"CETE";NA;NA;NA;NA;0;318,5;287,5;2627;153;35;631;71;6;1;0;0;NA;NA
30;4;9;"E4";NA;NA;"CETE";NA;NA;NA;NA;1;318,5;289;2627;153;55;639;79;8;0;2;1;NA;NA
30;4;9;"E5";NA;NA;"CETE";NA;NA;NA;NA;0;318,5;290,5;2627;153;55;625;71;5;2;3;0;NA;NA
6;5;1;"B2";NA;NA;"CETE";NA;NA;NA;NA;6;2;2;2609;127;40;573;55;2;4;0;6;NA;NA
6;5;1;"B3";NA;NA;"CETE";NA;NA;NA;NA;0;2;3,5;2609;127;47;489;63;4;0;0;0;NA;NA
6;5;1;"B4";NA;NA;"CETE";NA;NA;NA;NA;0;2;5;2609;127;31;473;82;1;2;0;0;NA;NA
6;5;1;"D5";NA;NA;"CETE";NA;NA;NA;NA;0;5;6,5;2609;127;37;604;79;0;3;0;0;NA;NA
6;5;1;"C5";NA;NA;"CETE";NA;NA;NA;NA;0;3,5;6,5;2609;127;4;541;92;3;4;2;0;NA;NA
6;5;1;"C4";NA;NA;"CETE";NA;NA;NA;NA;0;3,5;5;2609;127;10;566;74;0;2;0;0;NA;NA
6;5;1;"C3";NA;NA;"CETE";NA;NA;NA;NA;0;3,5;3,5;2609;127;10;553;63;0;4;0;0;NA;NA
6;5;1;"D3";NA;NA;"CETE";NA;NA;NA;NA;0;5;3,5;2609;127;21;514;88;0;1;0;0;NA;NA
6;5;1;"C2";NA;NA;"CETE";NA;NA;NA;NA;0;3,5;2;2609;127;10;563;69;3;1;2;0;NA;NA
6;5;1;"D2";NA;NA;"CETE";NA;NA;NA;NA;0;5;2;2609;127;12;597;72;0;6;0;0;NA;NA
6;5;1;"E2";NA;NA;"CETE";NA;NA;NA;NA;0;6,5;2;2609;127;12;673;70;0;2;2;0;NA;NA
6;5;1;"E3";NA;NA;"CETE";NA;NA;NA;NA;0;6,5;3,5;2609;127;25;592;60;2;3;0;0;NA;NA
6;5;1;"E4";NA;NA;"CETE";NA;NA;NA;NA;0;6,5;5;2609;127;24;598;56;16;3;10;0;NA;NA
6;5;1;"E5";NA;NA;"CETE";NA;NA;NA;NA;0;6,5;6,5;2609;127;27;617;79;14;2;0;0;NA;NA
6;5;3;"B3";NA;NA;"CETE";NA;NA;NA;NA;0;80;57,5;6681;93;13;1561;158;0;6;0;0;NA;NA
6;5;3;"B4";NA;NA;"CETE";NA;NA;NA;NA;2;80;59;6681;93;12;1402;187;6;5;1;2;NA;NA
6;5;3;"C5";NA;NA;"CETE";NA;NA;NA;NA;0;81,5;60,5;6681;93;38;1605;136;2;5;4;0;NA;NA
6;5;3;"D5";NA;NA;"CETE";NA;NA;NA;NA;0;83;60,5;6681;93;43;1523;132;0;8;0;0;NA;NA
6;5;3;"C4";NA;NA;"CETE";NA;NA;NA;NA;0;81,5;59;6681;93;26;1430;240;2;8;3;0;NA;NA
6;5;3;"D4";NA;NA;"CETE";NA;NA;NA;NA;0;83;59;6681;93;23;1398;221;12;5;2;0;NA;NA
6;5;3;"C3";NA;NA;"CETE";NA;NA;NA;NA;2;81,5;57,5;6681;93;24;1608;117;1;11;0;2;NA;NA
6;5;3;"C2";NA;NA;"CETE";NA;NA;NA;NA;0;81,5;56;6681;93;2;1538;156;3;8;1;0;NA;NA
6;5;3;"D2";NA;NA;"CETE";NA;NA;NA;NA;0;83;56;6681;93;11;1508;208;1;7;0;0;NA;NA
6;5;3;"E3";NA;NA;"CETE";NA;NA;NA;NA;1;84,5;57,5;6681;93;33;1542;176;5;2;1;1;NA;NA
6;5;3;"E4";NA;NA;"CETE";NA;NA;NA;NA;0;84,5;59;6681;93;41;1386;182;7;3;1;0;NA;NA
6;5;3;"E5";NA;NA;"CETE";NA;NA;NA;NA;0;84,5;60,5;6681;93;45;1294;180;6;4;1;0;NA;NA
6;5;2;"B2";NA;NA;"CETE";NA;NA;NA;NA;40;35;28;3927;449;93;808;92;7;3;4;40;NA;NA
6;5;2;"B3";NA;NA;"CETE";NA;NA;NA;NA;35;35;29,5;3927;449;118;864;78;28;2;2;35;NA;NA
6;5;2;"B4";NA;NA;"CETE";NA;NA;NA;NA;0;35;31;3927;449;147;906;108;15;4;0;0;NA;NA
6;5;2;"B5";NA;NA;"CETE";NA;NA;NA;NA;20;35;32,5;3927;449;119;1047;109;17;3;4;20;NA;NA
6;5;2;"C5";NA;NA;"CETE";NA;NA;NA;NA;10;36,5;32,5;3927;449;123;939;154;8;2;0;10;NA;NA
6;5;2;"D5";NA;NA;"CETE";NA;NA;NA;NA;35;38;32,5;3927;449;121;988;82;19;3;1;35;NA;NA
6;5;2;"D4";NA;NA;"CETE";NA;NA;NA;NA;40;38;31;3927;449;108;738;67;8;3;0;40;NA;NA
6;5;2;"C4";NA;NA;"CETE";NA;NA;NA;NA;20;36,5;31;3927;449;111;739;127;33;2;0;20;NA;NA
6;5;2;"C3";NA;NA;"CETE";NA;NA;NA;NA;18;36,5;29,5;3927;449;135;730;71;9;1;4;18;NA;NA
6;5;2;"D3";NA;NA;"CETE";NA;NA;NA;NA;8;38;29,5;3927;449;118;694;70;7;4;0;8;NA;NA
6;5;2;"C2";NA;NA;"CETE";NA;NA;NA;NA;30;36,5;28;3927;449;103;716;105;11;4;3;30;NA;NA
6;5;2;"D2";NA;NA;"CETE";NA;NA;NA;NA;30;38;28;3927;449;82;717;83;26;7;1;30;NA;NA
6;5;2;"E2";NA;NA;"CETE";NA;NA;NA;NA;7;39,5;28;3927;449;89;700;73;6;5;0;7;NA;NA
6;5;2;"E3";NA;NA;"CETE";NA;NA;NA;NA;50;39,5;29,5;3927;449;80;632;69;14;1;7;50;NA;NA
6;5;2;"E4";NA;NA;"CETE";NA;NA;NA;NA;30;39,5;31;3927;449;82;738;99;11;3;6;30;NA;NA
6;5;2;"E5";NA;NA;"CETE";NA;NA;NA;NA;30;39,5;32,5;3927;449;111;1032;66;7;8;0;30;NA;NA
19;5;3;"B3";NA;NA;"CETE";NA;NA;NA;NA;0;80;57,5;6681;93;13;1561;158;0;6;0;0;NA;NA
19;5;3;"B4";NA;NA;"CETE";NA;NA;NA;NA;2;80;59;6681;93;12;1402;187;6;5;1;2;NA;NA
19;5;3;"D5";NA;NA;"CETE";NA;NA;NA;NA;1;83;60,5;6681;93;43;1523;132;0;8;0;1;NA;NA
19;5;3;"D4";NA;NA;"CETE";NA;NA;NA;NA;3;83;59;6681;93;23;1398;221;12;5;2;3;NA;NA
19;5;3;"D2";NA;NA;"CETE";NA;NA;NA;NA;0;83;56;6681;93;11;1508;208;1;7;0;0;NA;NA
18;5;8;"B5";NA;NA;"CETE";NA;NA;NA;NA;25;274;274,5;7000;700;158;1691;306;19;1;0;25;NA;NA
18;5;8;"B4";NA;NA;"CETE";NA;NA;NA;NA;30;274;273;7000;700;146;1718;186;17;3;1;30;NA;NA
18;5;8;"B2";NA;NA;"CETE";NA;NA;NA;NA;15;274;270;7000;700;62;1571;219;5;0;0;15;NA;NA
18;5;8;"D2";NA;NA;"CETE";NA;NA;NA;NA;2;277;270;7000;700;132;1674;178;7;3;0;2;NA;NA
18;5;8;"D3";NA;NA;"CETE";NA;NA;NA;NA;12;277;271,5;7000;700;176;1369;171;44;3;6;12;NA;NA
18;5;8;"D5";NA;NA;"CETE";NA;NA;NA;NA;30;277;274,5;7000;700;309;1443;254;39;3;0;30;NA;NA
18;5;7;"B2";NA;NA;"CETE";NA;NA;NA;NA;5;235;289;7147;420;37;1651;140;0;4;0;5;NA;NA
18;5;7;"B3";NA;NA;"CETE";NA;NA;NA;NA;18;235;290,5;7147;420;92;1778;192;3;3;0;18;NA;NA
18;5;7;"B4";NA;NA;"CETE";NA;NA;NA;NA;30;235;292;7147;420;183;1769;253;39;5;0;30;NA;NA
18;5;7;"B5";NA;NA;"CETE";NA;NA;NA;NA;40;235;293,5;7147;420;199;1600;265;68;12;0;40;NA;NA
18;5;7;"C2";NA;NA;"CETE";NA;NA;NA;NA;5;236,5;289;7147;420;43;1244;205;0;3;0;5;NA;NA
18;5;7;"C3";NA;NA;"CETE";NA;NA;NA;NA;8;236,5;290,5;7147;420;91;1479;139;7;5;0;8;NA;NA
18;5;7;"C4";NA;NA;"CETE";NA;NA;NA;NA;20;236,5;292;7147;420;187;1564;140;15;6;2;20;NA;NA
18;5;7;"C5";NA;NA;"CETE";NA;NA;NA;NA;45;236,5;293,5;7147;420;189;1537;125;29;5;0;45;NA;NA
18;5;5;"B4";NA;NA;"CETE";NA;NA;NA;NA;0;124;157;2951;0;0;638;57;0;3;0;0;NA;NA
18;5;5;"D2";NA;NA;"CETE";NA;NA;NA;NA;0;127;154;2951;0;0;629;66;0;6;0;0;NA;NA
18;5;9;"B5";NA;NA;"CETE";NA;NA;NA;NA;8;314;290,5;2627;153;30;546;84;0;4;2;8;NA;NA
18;5;9;"B4";NA;NA;"CETE";NA;NA;NA;NA;5;314;289;2627;153;21;515;73;2;1;0;5;NA;NA
18;5;9;"B3";NA;NA;"CETE";NA;NA;NA;NA;8;314;287,5;2627;153;16;496;52;6;1;2;8;NA;NA
18;5;9;"B2";NA;NA;"CETE";NA;NA;NA;NA;10;314;286;2627;153;15;484;52;4;1;0;10;NA;NA
18;5;9;"C2";NA;NA;"CETE";NA;NA;NA;NA;1;315,5;286;2627;153;38;509;70;3;1;0;1;NA;NA
19;5;1;"B2";NA;NA;"CETE";NA;NA;NA;NA;6;2;2;2609;127;40;573;55;2;4;0;6;NA;NA
19;5;1;"B3";NA;NA;"CETE";NA;NA;NA;NA;3;2;3,5;2609;127;47;489;63;4;0;0;3;NA;NA
19;5;1;"B4";NA;NA;"CETE";NA;NA;NA;NA;0;2;5;2609;127;31;473;82;1;2;0;0;NA;NA
19;5;1;"D5";NA;NA;"CETE";NA;NA;NA;NA;6;5;6,5;2609;127;37;604;79;0;3;0;6;NA;NA
19;5;1;"D3";NA;NA;"CETE";NA;NA;NA;NA;1;5;3,5;2609;127;21;514;88;0;1;0;1;NA;NA
19;5;1;"D2";NA;NA;"CETE";NA;NA;NA;NA;0;5;2;2609;127;12;597;72;0;6;0;0;NA;NA
19;5;2;"B2";NA;NA;"CETE";NA;NA;NA;NA;25;35;28;3927;449;93;808;92;7;3;4;25;NA;NA
19;5;2;"B3";NA;NA;"CETE";NA;NA;NA;NA;30;35;29,5;3927;449;118;864;78;28;2;2;30;NA;NA
19;5;2;"B4";NA;NA;"CETE";NA;NA;NA;NA;25;35;31;3927;449;147;906;108;15;4;0;25;NA;NA
19;5;2;"B5";NA;NA;"CETE";NA;NA;NA;NA;20;35;32,5;3927;449;119;1047;109;17;3;4;20;NA;NA
19;5;2;"D5";NA;NA;"CETE";NA;NA;NA;NA;20;38;32,5;3927;449;121;988;82;19;3;1;20;NA;NA
19;5;2;"D4";NA;NA;"CETE";NA;NA;NA;NA;15;38;31;3927;449;108;738;67;8;3;0;15;NA;NA
19;5;2;"D3";NA;NA;"CETE";NA;NA;NA;NA;10;38;29,5;3927;449;118;694;70;7;4;0;10;NA;NA
19;5;2;"D2";NA;NA;"CETE";NA;NA;NA;NA;35;38;28;3927;449;82;717;83;26;7;1;35;NA;NA
19;5;3;"C5";NA;NA;"CETE";NA;NA;NA;NA;1;81,5;60,5;6681;93;38;1605;136;2;5;4;1;NA;NA
19;5;3;"C4";NA;NA;"CETE";NA;NA;NA;NA;0;81,5;59;6681;93;26;1430;240;2;8;3;0;NA;NA
19;5;3;"C3";NA;NA;"CETE";NA;NA;NA;NA;7;81,5;57,5;6681;93;24;1608;117;1;11;0;7;NA;NA
19;5;3;"C2";NA;NA;"CETE";NA;NA;NA;NA;0;81,5;56;6681;93;2;1538;156;3;8;1;0;NA;NA
19;5;3;"E3";NA;NA;"CETE";NA;NA;NA;NA;0;84,5;57,5;6681;93;33;1542;176;5;2;1;0;NA;NA
19;5;3;"E4";NA;NA;"CETE";NA;NA;NA;NA;0;84,5;59;6681;93;41;1386;182;7;3;1;0;NA;NA
19;5;3;"E5";NA;NA;"CETE";NA;NA;NA;NA;0;84,5;60,5;6681;93;45;1294;180;6;4;1;0;NA;NA
19;5;2;"C5";NA;NA;"CETE";NA;NA;NA;NA;60;36,5;32,5;3927;449;123;939;154;8;2;0;60;NA;NA
19;5;2;"C4";NA;NA;"CETE";NA;NA;NA;NA;190;36,5;31;3927;449;111;739;127;33;2;0;190;NA;NA
19;5;2;"C3";NA;NA;"CETE";NA;NA;NA;NA;33;36,5;29,5;3927;449;135;730;71;9;1;4;33;NA;NA
19;5;2;"C2";NA;NA;"CETE";NA;NA;NA;NA;100;36,5;28;3927;449;103;716;105;11;4;3;100;NA;NA
19;5;2;"E2";NA;NA;"CETE";NA;NA;NA;NA;45;39,5;28;3927;449;89;700;73;6;5;0;45;NA;NA
19;5;2;"E3";NA;NA;"CETE";NA;NA;NA;NA;160;39,5;29,5;3927;449;80;632;69;14;1;7;160;NA;NA
19;5;2;"E4";NA;NA;"CETE";NA;NA;NA;NA;80;39,5;31;3927;449;82;738;99;11;3;6;80;NA;NA
19;5;2;"E5";NA;NA;"CETE";NA;NA;NA;NA;120;39,5;32,5;3927;449;111;1032;66;7;8;0;120;NA;NA
19;5;1;"C5";NA;NA;"CETE";NA;NA;NA;NA;5;3,5;6,5;2609;127;4;541;92;3;4;2;5;NA;NA
19;5;1;"C4";NA;NA;"CETE";NA;NA;NA;NA;0;3,5;5;2609;127;10;566;74;0;2;0;0;NA;NA
19;5;1;"C3";NA;NA;"CETE";NA;NA;NA;NA;0;3,5;3,5;2609;127;10;553;63;0;4;0;0;NA;NA
19;5;1;"C2";NA;NA;"CETE";NA;NA;NA;NA;0;3,5;2;2609;127;10;563;69;3;1;2;0;NA;NA
19;5;1;"E2";NA;NA;"CETE";NA;NA;NA;NA;3;6,5;2;2609;127;12;673;70;0;2;2;3;NA;NA
19;5;1;"E3";NA;NA;"CETE";NA;NA;NA;NA;6;6,5;3,5;2609;127;25;592;60;2;3;0;6;NA;NA
19;5;1;"E4";NA;NA;"CETE";NA;NA;NA;NA;0;6,5;5;2609;127;24;598;56;16;3;10;0;NA;NA
19;5;1;"E5";NA;NA;"CETE";NA;NA;NA;NA;0;6,5;6,5;2609;127;27;617;79;14;2;0;0;NA;NA
19;5;9;"D2";NA;NA;"CETE";NA;NA;NA;NA;9;317;286;2627;153;40;619;61;11;0;2;9;NA;NA
19;5;9;"D3";NA;NA;"CETE";NA;NA;NA;NA;4;317;287,5;2627;153;34;560;70;12;3;3;4;NA;NA
19;5;9;"D4";NA;NA;"CETE";NA;NA;NA;NA;3;317;289;2627;153;43;576;57;0;2;1;3;NA;NA
19;5;9;"D5";NA;NA;"CETE";NA;NA;NA;NA;10;317;290,5;2627;153;27;589;78;6;1;1;10;NA;NA
19;5;9;"E5";NA;NA;"CETE";NA;NA;NA;NA;9;318,5;290,5;2627;153;55;625;71;5;2;3;9;NA;NA
19;5;9;"E4";NA;NA;"CETE";NA;NA;NA;NA;70;318,5;289;2627;153;55;639;79;8;0;2;70;NA;NA
19;5;9;"E3";NA;NA;"CETE";NA;NA;NA;NA;14;318,5;287,5;2627;153;35;631;71;6;1;0;14;NA;NA
18;5;7;"D2";NA;NA;"CETE";NA;NA;NA;NA;10;238;289;7147;420;58;1376;140;1;6;0;10;NA;NA
18;5;7;"D3";NA;NA;"CETE";NA;NA;NA;NA;64;238;290,5;7147;420;67;1436;176;20;5;4;64;NA;NA
18;5;7;"D4";NA;NA;"CETE";NA;NA;NA;NA;58;238;292;7147;420;109;1352;233;13;5;0;58;NA;NA
18;5;7;"D5";NA;NA;"CETE";NA;NA;NA;NA;72;238;293,5;7147;420;100;1378;181;8;1;2;72;NA;NA
18;5;7;"E5";NA;NA;"CETE";NA;NA;NA;NA;39;239,5;293,5;7147;420;58;1690;224;5;5;0;39;NA;NA
18;5;7;"E4";NA;NA;"CETE";NA;NA;NA;NA;37;239,5;292;7147;420;80;1513;213;4;6;1;37;NA;NA
18;5;7;"E3";NA;NA;"CETE";NA;NA;NA;NA;72;239,5;290,5;7147;420;54;1539;154;21;4;2;72;NA;NA
18;5;7;"E2";NA;NA;"CETE";NA;NA;NA;NA;8;239,5;289;7147;420;47;1365;212;6;5;0;8;NA;NA
18;5;8;"D2";NA;NA;"CETE";NA;NA;NA;NA;6;277;270;7000;700;132;1674;178;7;3;0;6;NA;NA
18;5;8;"D3";NA;NA;"CETE";NA;NA;NA;NA;80;277;271,5;7000;700;176;1369;171;44;3;6;80;NA;NA
18;5;8;"D5";NA;NA;"CETE";NA;NA;NA;NA;95;277;274,5;7000;700;309;1443;254;39;3;0;95;NA;NA
18;5;8;"E5";NA;NA;"CETE";NA;NA;NA;NA;60;278,5;274,5;7000;700;310;1316;195;24;5;0;60;NA;NA
18;5;8;"E4";NA;NA;"CETE";NA;NA;NA;NA;110;278,5;273;7000;700;199;1326;149;57;6;0;110;NA;NA
18;5;8;"E3";NA;NA;"CETE";NA;NA;NA;NA;41;278,5;271,5;7000;700;164;1100;207;26;7;0;41;NA;NA
18;5;8;"E2";NA;NA;"CETE";NA;NA;NA;NA;40;278,5;270;7000;700;107;1545;157;15;9;1;40;NA;NA
28;5;7;"C5";NA;NA;"CETE";NA;NA;NA;NA;46;236,5;293,5;7147;420;189;1537;125;29;5;0;46;NA;NA
28;5;7;"C4";NA;NA;"CETE";NA;NA;NA;NA;22;236,5;292;7147;420;187;1564;140;15;6;2;22;NA;NA
28;5;7;"C3";NA;NA;"CETE";NA;NA;NA;NA;11;236,5;290,5;7147;420;91;1479;139;7;5;0;11;NA;NA
28;5;7;"C2";NA;NA;"CETE";NA;NA;NA;NA;2;236,5;289;7147;420;43;1244;205;0;3;0;2;NA;NA
28;5;7;"E2";NA;NA;"CETE";NA;NA;NA;NA;5;239,5;289;7147;420;47;1365;212;6;5;0;5;NA;NA
28;5;7;"E3";NA;NA;"CETE";NA;NA;NA;NA;18;239,5;290,5;7147;420;54;1539;154;21;4;2;18;NA;NA
28;5;7;"E4";NA;NA;"CETE";NA;NA;NA;NA;18;239,5;292;7147;420;80;1513;213;4;6;1;18;NA;NA
28;5;7;"E5";NA;NA;"CETE";NA;NA;NA;NA;14;239,5;293,5;7147;420;58;1690;224;5;5;0;14;NA;NA
28;5;5;"C5";NA;NA;"CETE";NA;NA;NA;NA;0;125,5;158,5;2951;0;0;575;54;0;5;6;0;NA;NA
28;5;5;"E3";NA;NA;"CETE";NA;NA;NA;NA;0;128,5;155,5;2951;0;0;633;89;0;6;0;0;NA;NA
28;5;5;"E4";NA;NA;"CETE";NA;NA;NA;NA;0;128,5;157;2951;0;0;651;108;0;6;0;0;NA;NA
28;5;8;"C5";NA;NA;"CETE";NA;NA;NA;NA;20;275,5;274,5;7000;700;213;1478;201;28;1;1;20;NA;NA
28;5;8;"C3";NA;NA;"CETE";NA;NA;NA;NA;21;275,5;271,5;7000;700;143;1490;121;7;1;0;21;NA;NA
28;5;8;"E2";NA;NA;"CETE";NA;NA;NA;NA;25;278,5;270;7000;700;107;1545;157;15;9;1;25;NA;NA
28;5;8;"E3";NA;NA;"CETE";NA;NA;NA;NA;17;278,5;271,5;7000;700;164;1100;207;26;7;0;17;NA;NA
28;5;8;"E4";NA;NA;"CETE";NA;NA;NA;NA;28;278,5;273;7000;700;199;1326;149;57;6;0;28;NA;NA
28;5;8;"E5";NA;NA;"CETE";NA;NA;NA;NA;22;278,5;274,5;7000;700;310;1316;195;24;5;0;22;NA;NA
28;5;9;"C2";NA;NA;"CETE";NA;NA;NA;NA;2;315,5;286;2627;153;38;509;70;3;1;0;2;NA;NA
28;5;9;"E3";NA;NA;"CETE";NA;NA;NA;NA;2;318,5;287,5;2627;153;35;631;71;6;1;0;2;NA;NA
28;5;9;"E4";NA;NA;"CETE";NA;NA;NA;NA;18;318,5;289;2627;153;55;639;79;8;0;2;18;NA;NA
28;5;9;"E5";NA;NA;"CETE";NA;NA;NA;NA;9;318,5;290,5;2627;153;55;625;71;5;2;3;9;NA;NA
29;5;3;"C5";NA;NA;"CETE";NA;NA;NA;NA;3;81,5;60,5;6681;93;38;1605;136;2;5;4;3;NA;NA
29;5;3;"C4";NA;NA;"CETE";NA;NA;NA;NA;2;81,5;59;6681;93;26;1430;240;2;8;3;2;NA;NA
29;5;3;"C3";NA;NA;"CETE";NA;NA;NA;NA;0;81,5;57,5;6681;93;24;1608;117;1;11;0;0;NA;NA
29;5;3;"C2";NA;NA;"CETE";NA;NA;NA;NA;0;81,5;56;6681;93;2;1538;156;3;8;1;0;NA;NA
29;5;3;"E3";NA;NA;"CETE";NA;NA;NA;NA;1;84,5;57,5;6681;93;33;1542;176;5;2;1;1;NA;NA
29;5;3;"E4";NA;NA;"CETE";NA;NA;NA;NA;0;84,5;59;6681;93;41;1386;182;7;3;1;0;NA;NA
29;5;3;"E5";NA;NA;"CETE";NA;NA;NA;NA;0;84,5;60,5;6681;93;45;1294;180;6;4;1;0;NA;NA
29;5;1;"C5";NA;NA;"CETE";NA;NA;NA;NA;10;3,5;6,5;2609;127;4;541;92;3;4;2;10;NA;NA
29;5;1;"C4";NA;NA;"CETE";NA;NA;NA;NA;0;3,5;5;2609;127;10;566;74;0;2;0;0;NA;NA
29;5;1;"C3";NA;NA;"CETE";NA;NA;NA;NA;2;3,5;3,5;2609;127;10;553;63;0;4;0;2;NA;NA
29;5;1;"C2";NA;NA;"CETE";NA;NA;NA;NA;13;3,5;2;2609;127;10;563;69;3;1;2;13;NA;NA
29;5;1;"E2";NA;NA;"CETE";NA;NA;NA;NA;19;6,5;2;2609;127;12;673;70;0;2;2;19;NA;NA
29;5;1;"E3";NA;NA;"CETE";NA;NA;NA;NA;4;6,5;3,5;2609;127;25;592;60;2;3;0;4;NA;NA
29;5;1;"E4";NA;NA;"CETE";NA;NA;NA;NA;16;6,5;5;2609;127;24;598;56;16;3;10;16;NA;NA
29;5;1;"E5";NA;NA;"CETE";NA;NA;NA;NA;14;6,5;6,5;2609;127;27;617;79;14;2;0;14;NA;NA
29;5;2;"C5";NA;NA;"CETE";NA;NA;NA;NA;65;36,5;32,5;3927;449;123;939;154;8;2;0;65;NA;NA
29;5;2;"C4";NA;NA;"CETE";NA;NA;NA;NA;35;36,5;31;3927;449;111;739;127;33;2;0;35;NA;NA
29;5;2;"C3";NA;NA;"CETE";NA;NA;NA;NA;29;36,5;29,5;3927;449;135;730;71;9;1;4;29;NA;NA
29;5;2;"C2";NA;NA;"CETE";NA;NA;NA;NA;76;36,5;28;3927;449;103;716;105;11;4;3;76;NA;NA
29;5;2;"E2";NA;NA;"CETE";NA;NA;NA;NA;21;39,5;28;3927;449;89;700;73;6;5;0;21;NA;NA
29;5;2;"E3";NA;NA;"CETE";NA;NA;NA;NA;78;39,5;29,5;3927;449;80;632;69;14;1;7;78;NA;NA
27;5;5;"B4";NA;NA;"CETE";NA;NA;NA;NA;0;124;157;2951;0;0;638;57;0;3;0;0;NA;NA
27;5;5;"D2";NA;NA;"CETE";NA;NA;NA;NA;2;127;154;2951;0;0;629;66;0;6;0;2;NA;NA
27;5;7;"D5";NA;NA;"CETE";NA;NA;NA;NA;6;238;293,5;7147;420;100;1378;181;8;1;2;6;NA;NA
27;5;7;"D4";NA;NA;"CETE";NA;NA;NA;NA;8;238;292;7147;420;109;1352;233;13;5;0;8;NA;NA
27;5;7;"D3";NA;NA;"CETE";NA;NA;NA;NA;8;238;290,5;7147;420;67;1436;176;20;5;4;8;NA;NA
27;5;7;"D2";NA;NA;"CETE";NA;NA;NA;NA;2;238;289;7147;420;58;1376;140;1;6;0;2;NA;NA
27;5;7;"B2";NA;NA;"CETE";NA;NA;NA;NA;3;235;289;7147;420;37;1651;140;0;4;0;3;NA;NA
27;5;7;"B3";NA;NA;"CETE";NA;NA;NA;NA;3;235;290,5;7147;420;92;1778;192;3;3;0;3;NA;NA
27;5;7;"B4";NA;NA;"CETE";NA;NA;NA;NA;10;235;292;7147;420;183;1769;253;39;5;0;10;NA;NA
27;5;7;"B5";NA;NA;"CETE";NA;NA;NA;NA;10;235;293,5;7147;420;199;1600;265;68;12;0;10;NA;NA
27;5;9;"B2";NA;NA;"CETE";NA;NA;NA;NA;2;314;286;2627;153;15;484;52;4;1;0;2;NA;NA
27;5;9;"B3";NA;NA;"CETE";NA;NA;NA;NA;0;314;287,5;2627;153;16;496;52;6;1;2;0;NA;NA
27;5;9;"B4";NA;NA;"CETE";NA;NA;NA;NA;8;314;289;2627;153;21;515;73;2;1;0;8;NA;NA
27;5;9;"B5";NA;NA;"CETE";NA;NA;NA;NA;5;314;290,5;2627;153;30;546;84;0;4;2;5;NA;NA
27;5;9;"D5";NA;NA;"CETE";NA;NA;NA;NA;4;317;290,5;2627;153;27;589;78;6;1;1;4;NA;NA
27;5;9;"D4";NA;NA;"CETE";NA;NA;NA;NA;3;317;289;2627;153;43;576;57;0;2;1;3;NA;NA
